,id,textBook,grade,articleId,Page,sentenceId,sentence,mask_id,masked_Word,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
159,753,NH,2,15,P64,4,"May I speak to Erika, please?",3,speak,[CLS],May,I,[MASK],to,Erika,",",please,?,[SEP],,,,,,,,,,,,,,,,
160,1383,NH,3,16,P80,4,"May I speak to Meg, please?",3,speak,[CLS],May,I,[MASK],to,Meg,",",please,?,[SEP],,,,,,,,,,,,,,,,
161,507,NH,2,4,P12,17,Each class sings together on stage.,6,stage,[CLS],Each,class,sings,together,on,[MASK],.,[SEP],,,,,,,,,,,,,,,,,
162,810,NH,2,18,P80,2,There is a single cushion on the stage.,8,stage,[CLS],There,is,a,single,cushion,on,the,[MASK],.,[SEP],,,,,,,,,,,,,,,
163,821,NH,2,18,P82,13,Is there a special stage set?,5,stage,[CLS],Is,there,a,special,[MASK],set,?,[SEP],,,,,,,,,,,,,,,,,
164,583,NH,2,8,P34,12,"I tried to learn the whole menu, but I couldn’t.",6,whole,[CLS],I,tried,to,learn,the,[MASK],menu,",",but,I,could,n’t,.,[SEP],,,,,,,,,,,
165,1022,NH,2,29,P120,21,"Collecting wood is hard work, especially for women and children.  ",9,women,[CLS],Collecting,wood,is,hard,work,",",especially,for,[MASK],and,children,.,[SEP],,,,,,,,,,,,
166,1404,NH,3,17,P84,8,Is she the woman Ms. Baker talked about?,4,woman,[CLS],Is,she,the,[MASK],Ms.,Baker,talked,about,?,[SEP],,,,,,,,,,,,,,,
167,1472,NH,3,21,P101,17,A young woman stood there.  ,3,woman,[CLS],A,young,[MASK],stood,there,.,[SEP],,,,,,,,,,,,,,,,,,
168,1475,NH,3,21,P101,20,"After a while, the woman opened her eyes. ",6,woman,[CLS],After,a,while,",",the,[MASK],opened,her,eyes,.,[SEP],,,,,,,,,,,,,,
169,1477,NH,3,21,P102,22,"The woman looked at Rudolf calmly, and smiled.",2,woman,[CLS],The,[MASK],looked,at,Rudolf,calmly,",",and,smiled,.,[SEP],,,,,,,,,,,,,,
170,1485,NH,3,21,P102,30,The woman began to eat and told him about herself.  ,2,woman,[CLS],The,[MASK],began,to,eat,and,told,him,about,herself,.,[SEP],,,,,,,,,,,,,
171,1493,NH,3,21,P103,36,"Nobody, answered the woman.  ",5,woman,[CLS],Nobody,",",answered,the,[MASK],.,[SEP],,,,,,,,,,,,,,,,,,
172,602,NH,2,9,P38,14,So I asked her for some advice.,7,advice,[CLS],So,I,asked,her,for,some,[MASK],.,[SEP],,,,,,,,,,,,,,,,
173,705,NH,2,14,P54,1,Homestay Advice,2,Advice,[CLS],Homestay,[MASK],[SEP],,,,,,,,,,,,,,,,,,,,,,
174,730,NH,2,14,P58,26,Thank you for your advice.,5,advice,[CLS],Thank,you,for,your,[MASK],.,[SEP],,,,,,,,,,,,,,,,,,
175,1511,NH,3,21,P104,53,"He said to himself, Anyway, I believe fate guided me to her!",6,Anyway,[CLS],He,said,to,himself,",",[MASK],",",I,believe,fate,guided,me,to,her,!,[SEP],,,,,,,,,
176,683,NH,2,13,P52,37,"Well, I built a bridge over the stream.",6,bridge,[CLS],Well,",",I,built,a,[MASK],over,the,stream,.,[SEP],,,,,,,,,,,,,,
177,685,NH,2,13,P52,39,Take down this bridge right now!,4,bridge,[CLS],Take,down,this,[MASK],right,now,!,[SEP],,,,,,,,,,,,,,,,,
178,689,NH,2,13,P53,43,Ben ran across the bridge and came to talk to Mary.,5,bridge,[CLS],Ben,ran,across,the,[MASK],and,came,to,talk,to,Mary,.,[SEP],,,,,,,,,,,,
179,695,NH,2,13,P53,48,"Well, the bridge worked!",4,bridge,[CLS],Well,",",the,[MASK],worked,!,[SEP],,,,,,,,,,,,,,,,,,
180,698,NH,2,13,P53,51,You built a bridge between us.,4,bridge,[CLS],You,built,a,[MASK],between,us,.,[SEP],,,,,,,,,,,,,,,,,
181,703,NH,2,13,P53,56,I have many other bridges to build.,5,bridges,[CLS],I,have,many,other,[MASK],to,build,.,[SEP],,,,,,,,,,,,,,,,
182,832,NH,2,18,P84,24,Laughter is a strong bridge.,5,bridge,[CLS],Laughter,is,a,strong,[MASK],.,[SEP],,,,,,,,,,,,,,,,,,
183,78,NH,1,5,P34,3,He's from Canada.,4,Canada,[CLS],He,'s,from,[MASK],.,[SEP],,,,,,,,,,,,,,,,,,,
184,1036,NH,3,1,P4,3,I'm going to talk about Canada.,7,Canada,[CLS],I,'m,going,to,talk,about,[MASK],.,[SEP],,,,,,,,,,,,,,,,
185,1038,NH,3,1,P4,5,Canada is north of the United States.,1,Canada,[CLS],[MASK],is,north,of,the,United,States,.,[SEP],,,,,,,,,,,,,,,,
186,1040,NH,3,1,P4,7,"There are many places to see in Canada, like Niagara Falls and Canadian Rockies.",8,Canada,[CLS],There,are,many,places,to,see,in,[MASK],",",like,Niagara,Falls,and,Canadian,Rockies,.,[SEP],,,,,,,,
187,1041,NH,3,1,P4,8,A lot of people go to Canada to enjoy its beautiful nature.,7,Canada,[CLS],A,lot,of,people,go,to,[MASK],to,enjoy,its,beautiful,nature,.,[SEP],,,,,,,,,,,
188,520,NH,2,5,P16,8,We caught many fish.,2,caught,[CLS],We,[MASK],many,fish,.,[SEP],,,,,,,,,,,,,,,,,,,
189,1474,NH,3,21,P101,19,"She began to fall, but Rudolf caught her in his arms and carried her to a sofa in the room.  ",8,caught,[CLS],She,began,to,fall,",",but,Rudolf,[MASK],her,in,his,arms,and,carried,her,to,a,sofa,in,the,room,.,[SEP],,
190,1516,NH,3,22,P106,3,A photograph in the book caught his attention.  ,6,caught,[CLS],A,photograph,in,the,book,[MASK],his,attention,.,[SEP],,,,,,,,,,,,,,,
191,1547,NH,3,22,P110,34,The polar bears and seals photographed by Michio cannot hunt and catch food.  ,13,catch,[CLS],The,polar,bears,and,seals,photographed,by,Michio,can,not,hunt,and,[MASK],food,.,[SEP],,,,,,,,,
192,113,NH,1,7,P46,2,"I want two lemons, three peaches, and two packs of cherries, please.",13,cherries,[CLS],I,want,two,lemons,",",three,peaches,",",and,two,packs,of,[MASK],",",please,.,[SEP],,,,,,,,
193,1512,NH,3,21,P104,54,There is always an adventure just around the corner . . .,9,corner,[CLS],There,is,always,an,adventure,just,around,the,[MASK],.,.,.,[SEP],,,,,,,,,,,,
194,1417,NH,3,17,P86,21,The world recognized her efforts for democracy and human rights.,5,efforts,[CLS],The,world,recognized,her,[MASK],for,democracy,and,human,rights,.,[SEP],,,,,,,,,,,,,
195,255,NH,1,19,P84,4,Where’s my eraser?,4,eraser,[CLS],Where,’s,my,[MASK],?,[SEP],,,,,,,,,,,,,,,,,,,
196,1048,NH,3,2,P6,5,They were brought from Japan to Europe.,7,Europe,[CLS],They,were,brought,from,Japan,to,[MASK],.,[SEP],,,,,,,,,,,,,,,,
197,1056,NH,3,2,P8,13,"At that time, Japanese culture was popular in Europe.",10,Europe,[CLS],At,that,time,",",Japanese,culture,was,popular,in,[MASK],.,[SEP],,,,,,,,,,,,,
198,162,NH,1,11,P60,17,We usually eat it with our fingers.,7,fingers,[CLS],We,usually,eat,it,with,our,[MASK],.,[SEP],,,,,,,,,,,,,,,,
199,572,NH,2,8,P32,1,Don’t forget:,3,forget,[CLS],Do,n’t,[MASK],:,[SEP],,,,,,,,,,,,,,,,,,,,
200,854,NH,2,18,P86,44,"Oh, I forgot to tell you.",4,forgot,[CLS],Oh,",",I,[MASK],to,tell,you,.,[SEP],,,,,,,,,,,,,,,,
201,1239,NH,3,10,P50,8,I’ll never forget this trip.,4,forget,[CLS],I,’ll,never,[MASK],this,trip,.,[SEP],,,,,,,,,,,,,,,,,
202,1436,NH,3,19,P96,3,I’ll never forget winning the city championship.,4,forget,[CLS],I,’ll,never,[MASK],winning,the,city,championship,.,[SEP],,,,,,,,,,,,,,,
203,1100,NH,3,5,P20,3,I'm a high school student in Hawaii.,8,Hawaii,[CLS],I,'m,a,high,school,student,in,[MASK],.,[SEP],,,,,,,,,,,,,,,
204,1102,NH,3,5,P20,5,She visited Hawaii to study English during her summer vacation.,3,Hawaii,[CLS],She,visited,[MASK],to,study,English,during,her,summer,vacation,.,[SEP],,,,,,,,,,,,,
205,1113,NH,3,5,P20,16,"Actually, the first aloha shirts in Hawaii were made by people from Asia.",8,Hawaii,[CLS],Actually,",",the,first,aloha,shirts,in,[MASK],were,made,by,people,from,Asia,.,[SEP],,,,,,,,,
206,1117,NH,3,5,P20,20,How were the kimonos brought from Japan to Hawaii? ,9,Hawaii,[CLS],How,were,the,kimonos,brought,from,Japan,to,[MASK],?,[SEP],,,,,,,,,,,,,,
207,613,NH,2,10,P42,4,"I’m going to invite our teachers, too.",5,invite,[CLS],I,’m,going,to,[MASK],our,teachers,",",too,.,[SEP],,,,,,,,,,,,,,
208,1521,NH,3,22,P106,8,"He invited Michio to Alaska, and Michio’s dream came true.",2,invited,[CLS],He,[MASK],Michio,to,Alaska,",",and,Michio,’s,dream,came,true,.,[SEP],,,,,,,,,,,
209,965,NH,2,26,P110,4,I like these jackets.,4,jackets,[CLS],I,like,these,[MASK],.,[SEP],,,,,,,,,,,,,,,,,,,
210,785,NH,2,16,P72,22,I learned an important lesson from this experience.,5,lesson,[CLS],I,learned,an,important,[MASK],from,this,experience,.,[SEP],,,,,,,,,,,,,,,
211,109,NH,1,6,P42,24,I’m a member of the judo club.,4,member,[CLS],I,’m,a,[MASK],of,the,judo,club,.,[SEP],,,,,,,,,,,,,,,
212,706,NH,2,14,P54,2,You’re a member of the family. ,4,member,[CLS],You,’re,a,[MASK],of,the,family,.,[SEP],,,,,,,,,,,,,,,,
213,911,NH,2,22,P98,23,Tsutomu started a new life as a member of the minister’s warm family.,8,member,[CLS],Tsutomu,started,a,new,life,as,a,[MASK],of,the,minister,’s,warm,family,.,[SEP],,,,,,,,,
214,992,NH,2,28,P116,7,"In this program, children can borrow instruments and become a member of an orchestra.",12,member,[CLS],In,this,program,",",children,can,borrow,instruments,and,become,a,[MASK],of,an,orchestra,.,[SEP],,,,,,,,
215,996,NH,2,28,P116,11,"More than 350,000 children are members.",6,members,[CLS],More,than,"350,000",children,are,[MASK],.,[SEP],,,,,,,,,,,,,,,,,
216,1434,NH,3,19,P96,1,I’ve been a member of the volleyball team for three years.  ,5,member,[CLS],I,’ve,been,a,[MASK],of,the,volleyball,team,for,three,years,.,[SEP],,,,,,,,,,,
217,1448,NH,3,20,P98,10,My group had four members who all had different ideas and opinions.  ,5,members,[CLS],My,group,had,four,[MASK],who,all,had,different,ideas,and,opinions,.,[SEP],,,,,,,,,,,
218,18,NH,1,1,P5,19,Pardon me?,1,Pardon,[CLS],[MASK],me,?,[SEP],,,,,,,,,,,,,,,,,,,,,
219,316,NH,1,22,P100,3,Pardon me?,1,Pardon,[CLS],[MASK],me,?,[SEP],,,,,,,,,,,,,,,,,,,,,
220,1071,NH,3,2,P12,28,I also learned that ukiyo-e was pop culture in Japan during the Edo period.,15,period,[CLS],I,also,learned,that,ukiyo,-e,was,pop,culture,in,Japan,during,the,Edo,[MASK],.,[SEP],,,,,,,,
221,124,NH,1,8,P48,3,But my parents have some rabbits in Boston.,6,rabbits,[CLS],But,my,parents,have,some,[MASK],in,Boston,.,[SEP],,,,,,,,,,,,,,,
222,126,NH,1,8,P48,5,How many rabbits do they have?,3,rabbits,[CLS],How,many,[MASK],do,they,have,?,[SEP],,,,,,,,,,,,,,,,,
223,273,NH,1,19,P88,22,It’s a story of a naughty rabbit.,8,rabbit,[CLS],It,’s,a,story,of,a,naughty,[MASK],.,[SEP],,,,,,,,,,,,,,,
224,823,NH,2,18,P82,15,But it’s simple.,4,simple,[CLS],But,it,’s,[MASK],.,[SEP],,,,,,,,,,,,,,,,,,,
225,870,NH,2,20,P92,5,"There are beautiful rooms, a great kitchen, a simple tea room, and so on.  ",11,simple,[CLS],There,are,beautiful,rooms,",",a,great,kitchen,",",a,[MASK],tea,room,",",and,so,on,.,[SEP],,,,,,
226,1032,NH,2,29,P121,31,"Renewable energy facilities often cost a lot, but you may find a simple idea, like a solar cooker.  ",14,simple,[CLS],Renewable,energy,facilities,often,cost,a,lot,",",but,you,may,find,a,[MASK],idea,",",like,a,solar,cooker,.,[SEP],,,
227,1033,NH,2,29,P121,32,Sometimes a simple idea has the power to change the world for the better.,3,simple,[CLS],Sometimes,a,[MASK],idea,has,the,power,to,change,the,world,for,the,better,.,[SEP],,,,,,,,,
228,185,NH,1,14,P66,7,He speaks English really well.,2,speaks,[CLS],He,[MASK],English,really,well,.,[SEP],,,,,,,,,,,,,,,,,,
229,237,NH,1,17,P80,20,What language do people in Brazil speak?,7,speak,[CLS],What,language,do,people,in,Brazil,[MASK],?,[SEP],,,,,,,,,,,,,,,,
230,239,NH,1,17,P80,22,We speak Portuguese.,2,speak,[CLS],We,[MASK],Portuguese,.,[SEP],,,,,,,,,,,,,,,,,,,,
231,240,NH,1,17,P80,23,But you speak English well.,3,speak,[CLS],But,you,[MASK],English,well,.,[SEP],,,,,,,,,,,,,,,,,,
232,241,NH,1,17,P80,24,"Does Maria speak English, too?",3,speak,[CLS],Does,Maria,[MASK],English,",",too,?,[SEP],,,,,,,,,,,,,,,,,
233,246,NH,1,17,P80,28,"Which do you speak at home, English or Portuguese?",4,speak,[CLS],Which,do,you,[MASK],at,home,",",English,or,Portuguese,?,[SEP],,,,,,,,,,,,,
234,708,NH,2,14,P54,4,You have to speak English here.,4,speak,[CLS],You,have,to,[MASK],English,here,.,[SEP],,,,,,,,,,,,,,,,,
235,709,NH,2,14,P54,5,But you don’t have to speak perfect English.,7,speak,[CLS],But,you,do,n’t,have,to,[MASK],perfect,English,.,[SEP],,,,,,,,,,,,,,
236,753,NH,2,15,P64,4,"May I speak to Erika, please?",3,speak,[CLS],May,I,[MASK],to,Erika,",",please,?,[SEP],,,,,,,,,,,,,,,,
237,1383,NH,3,16,P80,4,"May I speak to Meg, please?",3,speak,[CLS],May,I,[MASK],to,Meg,",",please,?,[SEP],,,,,,,,,,,,,,,,
238,829,NH,2,18,P84,21,"These days, rakugo is spreading to other countries.",6,spreading,[CLS],These,days,",",rakugo,is,[MASK],to,other,countries,.,[SEP],,,,,,,,,,,,,,
239,276,NH,1,19,P88,25,The writer is Beatrix Potter.,2,writer,[CLS],The,[MASK],is,Beatrix,Potter,.,[SEP],,,,,,,,,,,,,,,,,,
240,54,NH,1,2,P26,13,Are you from America?,4,America,[CLS],Are,you,from,[MASK],?,[SEP],,,,,,,,,,,,,,,,,,,
241,244,NH,1,17,P80,27,She plays soccer in America now.,5,America,[CLS],She,plays,soccer,in,[MASK],now,.,[SEP],,,,,,,,,,,,,,,,,
242,356,NH,1,25,P108,12,He’s one of the Founding Fathers of America.,9,America,[CLS],He,’s,one,of,the,Founding,Fathers,of,[MASK],.,[SEP],,,,,,,,,,,,,,
243,1023,NH,2,29,P120,22,"With a solar cooker, they do not have to collect wood anymore.",13,anymore,[CLS],With,a,solar,cooker,",",they,do,not,have,to,collect,wood,[MASK],.,[SEP],,,,,,,,,,
244,955,NH,2,25,P106,18,He plans a charity event with volunteers.,4,charity,[CLS],He,plans,a,[MASK],event,with,volunteers,.,[SEP],,,,,,,,,,,,,,,,
245,1460,NH,3,21,P100,5,It was just an advertisement for a dentist’s office.,8,dentist,[CLS],It,was,just,an,advertisement,for,a,[MASK],’s,office,.,[SEP],,,,,,,,,,,,,
246,1463,NH,3,21,P100,8,"Many cards were thrown away on the street, but they were all for the dentist.",16,dentist,[CLS],Many,cards,were,thrown,away,on,the,street,",",but,they,were,all,for,the,[MASK],.,[SEP],,,,,,,
247,1464,NH,3,21,P100,9,"Why did I receive these mysterious cards, not the dentist’s ones?",11,dentist,[CLS],Why,did,I,receive,these,mysterious,cards,",",not,the,[MASK],’s,ones,?,[SEP],,,,,,,,,,
248,1466,NH,3,21,P101,11,"Behind the card man, Rudolf saw a building that had the dentist’s office and some shops on the first two floors.  ",13,dentist,[CLS],Behind,the,card,man,",",Rudolf,saw,a,building,that,had,the,[MASK],’s,office,and,some,shops,on,the,first,two,floors,.,[SEP]
249,1507,NH,3,21,P104,49,I was handing them out with the dentist’s cards.,8,dentist,[CLS],I,was,handing,them,out,with,the,[MASK],’s,cards,.,[SEP],,,,,,,,,,,,,
250,923,NH,2,23,P100,2,The dolphin is larger than the tuna.,2,dolphin,[CLS],The,[MASK],is,larger,than,the,tuna,.,[SEP],,,,,,,,,,,,,,,,
251,924,NH,2,23,P100,3,But the tuna swims faster than the dolphin.,8,dolphin,[CLS],But,the,tuna,swims,faster,than,the,[MASK],.,[SEP],,,,,,,,,,,,,,,
252,928,NH,2,24,P102,2,"I love dolphins, so I really enjoyed your book.",3,dolphins,[CLS],I,love,[MASK],",",so,I,really,enjoyed,your,book,.,[SEP],,,,,,,,,,,,,
253,939,NH,2,25,P104,2,"One day, he sees a dolphin on a beach.",7,dolphin,[CLS],One,day,",",he,sees,a,[MASK],on,a,beach,.,[SEP],,,,,,,,,,,,,
254,940,NH,2,25,P104,3,The dolphin has a serious tail injury.,2,dolphin,[CLS],The,[MASK],has,a,serious,tail,injury,.,[SEP],,,,,,,,,,,,,,,,
255,960,NH,2,25,P106,23,She can swim as well as other dolphins.,8,dolphins,[CLS],She,can,swim,as,well,as,other,[MASK],.,[SEP],,,,,,,,,,,,,,,
256,1537,NH,3,22,P109,24,Michio tried to show this feeling of freedom and wonder in his photographs.  ,6,feeling,[CLS],Michio,tried,to,show,this,[MASK],of,freedom,and,wonder,in,his,photographs,.,[SEP],,,,,,,,,,
257,865,NH,2,19,P91,10,Forever,1,Forever,[CLS],[MASK],[SEP],,,,,,,,,,,,,,,,,,,,,,,
258,1543,NH,3,22,P110,30,"In Michio’s photographs, the beauty of Alaska will stay with us forever.  ",14,forever,[CLS],In,Michio,’s,photographs,",",the,beauty,of,Alaska,will,stay,with,us,[MASK],.,[SEP],,,,,,,,,
259,1435,NH,3,19,P96,2,"At first, it was difficult for us to win a game, but we’ve improved a lot.  ",17,improved,[CLS],At,first,",",it,was,difficult,for,us,to,win,a,game,",",but,we,’ve,[MASK],a,lot,.,[SEP],,,,
260,769,NH,2,16,P70,6,I mistook the shampoo for the conditioner last night.,2,mistook,[CLS],I,[MASK],the,shampoo,for,the,conditioner,last,night,.,[SEP],,,,,,,,,,,,,,
261,1500,NH,3,21,P103,43,"By mistake, he replied.  ",2,mistake,[CLS],By,[MASK],",",he,replied,.,[SEP],,,,,,,,,,,,,,,,,,
262,834,NH,2,18,P84,26,They even hold rakugo shows for their patients.,8,patients,[CLS],They,even,hold,rakugo,shows,for,their,[MASK],.,[SEP],,,,,,,,,,,,,,,
263,1147,NH,3,6,P26,25,Its water power produces about eighty percent of Brazil's electricity.,7,percent,[CLS],Its,water,power,produces,about,eighty,[MASK],of,Brazil,'s,electricity,.,[SEP],,,,,,,,,,,,
264,1150,NH,3,6,P26,28,That forest produces about twenty percent of the world's oxygen.,6,percent,[CLS],That,forest,produces,about,twenty,[MASK],of,the,world,'s,oxygen,.,[SEP],,,,,,,,,,,,
265,788,NH,2,16,P74,25,"For example, look at this plastic bottle.",7,plastic,[CLS],For,example,",",look,at,this,[MASK],bottle,.,[SEP],,,,,,,,,,,,,,,
266,641,NH,2,12,P48,12,Rangers work for the park to protect its environment.,7,protect,[CLS],Rangers,work,for,the,park,to,[MASK],its,environment,.,[SEP],,,,,,,,,,,,,,
267,1308,NH,3,13,P58,8,Learn how to protect yourself.,4,protect,[CLS],Learn,how,to,[MASK],yourself,.,[SEP],,,,,,,,,,,,,,,,,,
268,1503,NH,3,21,P103,46,He realized that every door on that floor was green.,2,realized,[CLS],He,[MASK],that,every,door,on,that,floor,was,green,.,[SEP],,,,,,,,,,,,,
269,1454,NH,3,20,P98,16,"I want everyone to learn the importance of respecting differences, and I believe there will be something I can do to help.  ",9,respecting,[CLS],I,want,everyone,to,learn,the,importance,of,[MASK],differences,",",and,I,believe,there,will,be,something,I,can,do,to,help,.,[SEP]
270,940,NH,2,25,P104,3,The dolphin has a serious tail injury.,5,serious,[CLS],The,dolphin,has,a,[MASK],tail,injury,.,[SEP],,,,,,,,,,,,,,,,
271,1213,NH,3,8,P40,39,I think choosing fair trade products is one way to support them.,11,support,[CLS],I,think,choosing,fair,trade,products,is,one,way,to,[MASK],them,.,[SEP],,,,,,,,,,,
272,84,NH,1,5,P34,9,That's a nice T-shirt.,5,T-shirt,[CLS],That,'s,a,nice,[MASK],.,[SEP],,,,,,,,,,,,,,,,,,
273,627,NH,2,11,P46,4,"Second, I want to make useful websites.",8,websites,[CLS],Second,",",I,want,to,make,useful,[MASK],.,[SEP],,,,,,,,,,,,,,,
274,895,NH,2,22,P96,7,His father was Mexican-American and his mother was Japanese.,6,American,[CLS],His,father,was,Mexican,-,[MASK],and,his,mother,was,Japanese,.,[SEP],,,,,,,,,,,,
275,1426,NH,3,18,P92,1,"Many Japanese students wear school uniforms, but most American students do not.",10,American,[CLS],Many,Japanese,students,wear,school,uniforms,",",but,most,[MASK],students,do,not,.,[SEP],,,,,,,,,,
276,1371,NH,3,15,P76,28,The number of elderly people is increasing.,7,increasing,[CLS],The,number,of,elderly,people,is,[MASK],.,[SEP],,,,,,,,,,,,,,,,
277,1438,NH,3,19,P96,5,I want to be a player who can lead a team to the national tournament.,14,national,[CLS],I,want,to,be,a,player,who,can,lead,a,team,to,the,[MASK],tournament,.,[SEP],,,,,,,,
278,1465,NH,3,21,P100,10,Rudolf was sure that an adventure was waiting for him.,6,adventure,[CLS],Rudolf,was,sure,that,an,[MASK],was,waiting,for,him,.,[SEP],,,,,,,,,,,,,
279,1512,NH,3,21,P104,54,There is always an adventure just around the corner . . .,5,adventure,[CLS],There,is,always,an,[MASK],just,around,the,corner,.,.,.,[SEP],,,,,,,,,,,,
280,1416,NH,3,17,P86,20,It was a prize that attracted people’s attention.,9,attention,[CLS],It,was,a,prize,that,attracted,people,’s,[MASK],.,[SEP],,,,,,,,,,,,,,
281,1516,NH,3,22,P106,3,A photograph in the book caught his attention.  ,8,attention,[CLS],A,photograph,in,the,book,caught,his,[MASK],.,[SEP],,,,,,,,,,,,,,,
282,666,NH,2,13,P51,20,I’m a traveling carpenter.,5,carpenter,[CLS],I,’m,a,traveling,[MASK],.,[SEP],,,,,,,,,,,,,,,,,,
283,149,NH,1,11,P58,4,Is it chocolate?,3,chocolate,[CLS],Is,it,[MASK],?,[SEP],,,,,,,,,,,,,,,,,,,,
284,1183,NH,3,8,P36,10,"Chocolates, coffee, clothes….",1,Chocolates,[CLS],[MASK],",",coffee,",",clothes,…,.,[SEP],,,,,,,,,,,,,,,,,
285,1196,NH,3,8,P38,22,It’s made into chocolate.,5,chocolate,[CLS],It,’s,made,into,[MASK],.,[SEP],,,,,,,,,,,,,,,,,,
286,1203,NH,3,8,P38,29,"If you buy fair trade chocolate, more money goes to the workers.",6,chocolate,[CLS],If,you,buy,fair,trade,[MASK],",",more,money,goes,to,the,workers,.,[SEP],,,,,,,,,,
287,1207,NH,3,8,P40,33,I’ve just tried some fair trade chocolate with my family.,8,chocolate,[CLS],I,’ve,just,tried,some,fair,trade,[MASK],with,my,family,.,[SEP],,,,,,,,,,,,
288,1209,NH,3,8,P40,35,The children in today’s video don’t know that cacao is made into chocolate.,15,chocolate,[CLS],The,children,in,today,’s,video,do,n’t,know,that,cacao,is,made,into,[MASK],.,[SEP],,,,,,,,
289,1210,NH,3,8,P40,36,They have never eaten chocolate themselves.,5,chocolate,[CLS],They,have,never,eaten,[MASK],themselves,.,[SEP],,,,,,,,,,,,,,,,,
290,370,NH,1,25,P110,26,It’s dangerous.,3,dangerous,[CLS],It,’s,[MASK],.,[SEP],,,,,,,,,,,,,,,,,,,,
291,1363,NH,3,15,P74,20,Other robots can work in dangerous places instead of people.,6,dangerous,[CLS],Other,robots,can,work,in,[MASK],places,instead,of,people,.,[SEP],,,,,,,,,,,,,
292,1376,NH,3,15,P76,33,They’re too dangerous to be our partners.,4,dangerous,[CLS],They,’re,too,[MASK],to,be,our,partners,.,[SEP],,,,,,,,,,,,,,,
293,1555,NH,3,22,P111,42,Maybe Michio’s Alaskan photographs will encourage us to think about the beautiful Earth we share.,7,encourage,[CLS],Maybe,Michio,’s,Alaskan,photographs,will,[MASK],us,to,think,about,the,beautiful,Earth,we,share,.,[SEP],,,,,,,
294,1156,NH,3,6,P28,34,"Between the 1970s and 2010, about 740,000 square kilometers of the forest disappeared.",10,kilometers,[CLS],Between,the,1970s,and,2010,",",about,"740,000",square,[MASK],of,the,forest,disappeared,.,[SEP],,,,,,,,,
295,56,NH,1,2,P26,15,Are you from New York?,4,New,[CLS],Are,you,from,[MASK],York,?,[SEP],,,,,,,,,,,,,,,,,,
296,384,NH,1,27,P116,1,The Japanese New Year,3,New,[CLS],The,Japanese,[MASK],Year,[SEP],,,,,,,,,,,,,,,,,,,,
297,385,NH,1,27,P116,2,"On New Year’s Eve, my friend and I enjoyed the Japanese way of life.  ",2,New,[CLS],On,[MASK],Year,’s,Eve,",",my,friend,and,I,enjoyed,the,Japanese,way,of,life,.,[SEP],,,,,,,
298,388,NH,1,27,P116,5,"On New Year’s Day, we visited a shrine early in the morning.  ",2,New,[CLS],On,[MASK],Year,’s,Day,",",we,visited,a,shrine,early,in,the,morning,.,[SEP],,,,,,,,,
299,1164,NH,3,7,P32,4,I am a junior high school student in New York.,9,New,[CLS],I,am,a,junior,high,school,student,in,[MASK],York,.,[SEP],,,,,,,,,,,,,
